Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Regulatory Quality: Estimate,RQ.EST,Botswana,BWA,..,0.796799182891846,0.552077174186707,0.727797985076904,0.595029830932617,0.623929619789124,0.498032212257385,0.527586281299591,0.600826501846313,0.621043562889099,0.497434794902802,..
Regulatory Quality: Estimate,RQ.EST,Brazil,BRA,..,0.258442431688309,-0.181910037994385,-0.189951747655869,-0.130978867411613,-0.293125450611115,-0.121404096484184,-0.111011527478695,-0.121613994240761,-0.220437631011009,-0.29647821187973,..
Regulatory Quality: Estimate,RQ.EST,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Brunei Darussalam,BRN,..,0.942103505134583,0.836912333965302,0.580995678901672,0.703710615634918,0.676745414733887,0.624943494796753,0.904901444911957,0.987135231494904,1.06704342365265,0.97689163684845,..
Regulatory Quality: Estimate,RQ.EST,Bulgaria,BGR,..,0.199957489967346,0.57826828956604,0.70129007101059,0.65778660774231,0.60575270652771,0.530806183815002,0.460990726947784,0.433977693319321,0.320686906576157,0.40789669752121,..
Regulatory Quality: Estimate,RQ.EST,Burkina Faso,BFA,..,-0.157018542289734,-0.424238204956055,-0.44747668504715,-0.481157660484314,-0.40524896979332,-0.42292308807373,-0.482700347900391,-0.480167269706726,-0.468305677175522,-0.485633552074432,..
Regulatory Quality: Estimate,RQ.EST,Burundi,BDI,..,-1.13642501831055,-0.755148112773895,-0.854655146598816,-0.869032144546509,-1.00991177558899,-0.991803586483002,-1.06177186965942,-1.00198709964752,-0.947485685348511,-0.985730171203613,..
Regulatory Quality: Estimate,RQ.EST,Cabo Verde,CPV,..,-0.0163649544119835,-0.162442341446877,-0.194087252020836,-0.0798579379916191,-0.0363074876368046,-0.0247740764170885,0.160896986722946,0.26886397600174,0.263682216405869,0.242902502417564,..
Regulatory Quality: Estimate,RQ.EST,Cambodia,KHM,..,-0.159286215901375,-0.549874782562256,-0.493561118841171,-0.521751224994659,-0.536904513835907,-0.609220564365387,-0.6611088514328,-0.686099588871002,-0.709801018238068,-0.684618413448334,..
Regulatory Quality: Estimate,RQ.EST,Cameroon,CMR,..,-0.820246458053589,-0.936662197113037,-0.809304058551788,-0.846451878547668,-0.812619864940643,-0.847178757190704,-0.830199360847473,-0.934422612190247,-0.898889482021332,-0.913473010063171,..
Regulatory Quality: Estimate,RQ.EST,Canada,CAN,..,1.46447455883026,1.70605802536011,1.72741413116455,1.87965595722198,1.69941985607147,1.71000242233276,1.5925897359848,1.61376404762268,1.67709279060364,1.64471042156219,..
Regulatory Quality: Estimate,RQ.EST,Cayman Islands,CYM,..,1.22314357757568,0.798683226108551,0.774339616298676,0.740515828132629,0.966315627098083,0.970051646232605,1.04556882381439,1.05249428749084,1.0855724811554,1.06676125526428,..
Regulatory Quality: Estimate,RQ.EST,Central African Republic,CAF,..,-0.900468170642853,-1.44318914413452,-1.41679394245148,-1.49380385875702,-1.39432609081268,-1.38387441635132,-1.50229716300964,-1.50971448421478,-1.47418415546417,-1.46841526031494,..
Regulatory Quality: Estimate,RQ.EST,Chad,TCD,..,-1.20869624614716,-1.22344315052032,-1.18124747276306,-1.22570562362671,-1.12444484233856,-1.12440085411072,-1.12530958652496,-1.17182517051697,-1.14935708045959,-1.15642070770264,..
Regulatory Quality: Estimate,RQ.EST,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Chile,CHL,..,1.4047327041626,1.31984269618988,1.36390829086304,1.32549917697906,1.30045235157013,1.15849316120148,0.948647737503052,0.936240255832672,0.978411138057709,0.925731718540192,..
Regulatory Quality: Estimate,RQ.EST,China,CHN,..,-0.324955195188522,-0.354117453098297,-0.314001739025116,-0.179426416754723,-0.22858552634716,-0.304319977760315,-0.202643379569054,-0.332243531942368,-0.418417632579803,-0.356507807970047,..
Regulatory Quality: Estimate,RQ.EST,Colombia,COL,..,0.0915148556232452,0.407719731330872,0.339025348424911,0.257446646690369,0.224889174103737,0.317910939455032,0.225666418671608,0.20214469730854,0.140449166297913,0.101034268736839,..
Regulatory Quality: Estimate,RQ.EST,Comoros,COM,..,-1.13642501831055,-1.09154379367828,-1.09867775440216,-1.09925413131714,-1.18982172012329,-1.19900012016296,-1.25821113586426,-1.27106618881226,-1.20053803920746,-1.23843240737915,..
Regulatory Quality: Estimate,RQ.EST,"Congo, Dem. Rep.",COD,..,-1.84316194057465,-1.35994815826416,-1.3217271566391,-1.48056161403656,-1.48891973495483,-1.52206444740295,-1.51124560832977,-1.44039714336395,-1.47606945037842,-1.40857565402985,..
Regulatory Quality: Estimate,RQ.EST,"Congo, Rep.",COG,..,-1.2032698392868,-1.27837598323822,-1.2065657377243,-1.41027545928955,-1.4128532409668,-1.29221296310425,-1.4521666765213,-1.23300182819366,-1.26143133640289,-1.23940634727478,..
Regulatory Quality: Estimate,RQ.EST,Costa Rica,CRI,..,0.697727382183075,0.664466142654419,0.526479542255402,0.43350425362587,0.476172715425491,0.544661998748779,0.477579593658447,0.438738018274307,0.567061722278595,0.543547570705414,..
Regulatory Quality: Estimate,RQ.EST,Cote d'Ivoire,CIV,..,-0.554069459438324,-0.554926514625549,-0.422826766967773,-0.406880408525467,-0.254712522029877,-0.300067454576492,-0.381347745656967,-0.268797159194946,-0.152012959122658,-0.116081379354,..
Regulatory Quality: Estimate,RQ.EST,Croatia,HRV,..,-0.118701681494713,0.237562641501427,0.238647386431694,0.299445986747742,0.48981836438179,0.552517652511597,0.36231455206871,0.493546575307846,0.502549886703491,0.643900275230408,..
Regulatory Quality: Estimate,RQ.EST,Cuba,CUB,..,-1.22411334514618,-1.24927258491516,-1.35518074035645,-1.35148084163666,-1.47934222221375,-1.50501537322998,-1.53046345710754,-1.4544278383255,-1.38185942173004,-1.50136196613312,..
Regulatory Quality: Estimate,RQ.EST,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Cyprus,CYP,..,1.08776450157166,1.04765045642853,1.04042482376099,1.0184805393219,0.862575232982635,0.999724805355072,0.993247628211975,0.845392525196075,0.773753821849823,0.778258264064789,..
Regulatory Quality: Estimate,RQ.EST,Czechia,CZE,..,0.743665814399719,1.08391523361206,0.973719298839569,1.22255635261536,1.26730799674988,1.23532867431641,1.23466849327087,1.34087228775024,1.38589835166931,1.30448853969574,..
Regulatory Quality: Estimate,RQ.EST,Denmark,DNK,..,1.71064364910126,1.72294008731842,1.56364238262177,1.61215782165527,1.62839412689209,1.5476325750351,1.78572452068329,1.79559290409088,1.84312748908997,1.83951985836029,..
Regulatory Quality: Estimate,RQ.EST,Djibouti,DJI,..,-0.713253438472748,-0.752352297306061,-0.749578177928925,-0.689585387706757,-0.741602540016174,-0.821162223815918,-0.857029616832733,-0.885837376117706,-0.899799406528473,-0.933053493499756,..
Regulatory Quality: Estimate,RQ.EST,Dominica,DMA,..,0.987186789512634,0.240542605519295,0.178615316748619,0.136305436491966,0.125301271677017,0.151736706495285,0.268519282341003,0.289970070123672,0.341509431600571,0.308252662420273,..
Regulatory Quality: Estimate,RQ.EST,Dominican Republic,DOM,..,-0.124804936349392,0.0140787828713655,-0.00929667800664902,-0.0386812426149845,-0.0285366922616959,-0.0187732968479395,0.0231650732457638,0.0779508575797081,0.0695477873086929,0.171186909079552,..
Regulatory Quality: Estimate,RQ.EST,Ecuador,ECU,..,-0.452023267745972,-1.14157736301422,-0.958474397659302,-1.02358734607697,-0.886888802051544,-0.796693980693817,-0.871133387088776,-0.719614744186401,-0.45972153544426,-0.718200981616974,..
Regulatory Quality: Estimate,RQ.EST,"Egypt, Arab Rep.",EGY,..,-0.301753908395767,-0.796363055706024,-0.892875909805298,-0.813245594501495,-0.804274797439575,-0.758563220500946,-0.571031153202057,-0.519896507263184,-0.713920831680298,-0.665456295013428,..
Regulatory Quality: Estimate,RQ.EST,El Salvador,SLV,..,-0.0174299348145723,0.0679868832230568,-0.0506191477179527,-0.169971138238907,-0.0161868967115879,-0.0379504486918449,-0.0852432101964951,-0.363843023777008,-0.462724059820175,-0.307905405759811,..
Regulatory Quality: Estimate,RQ.EST,Equatorial Guinea,GNQ,..,-1.64677035808563,-1.48868584632874,-1.55810081958771,-1.57570993900299,-1.65524923801422,-1.69174087047577,-1.71425592899323,-1.73251974582672,-1.49326610565186,-1.47442591190338,..
Regulatory Quality: Estimate,RQ.EST,Eritrea,ERI,..,-1.13642501831055,-2.06694436073303,-2.11089396476746,-2.1708779335022,-2.19343161582947,-2.19213676452637,-2.15805459022522,-2.27972555160522,-2.36939263343811,-2.36299300193787,..
Regulatory Quality: Estimate,RQ.EST,Estonia,EST,..,1.27151811122894,1.65832471847534,1.68796372413635,1.63404095172882,1.54483294487,1.58012461662292,1.52953481674194,1.54799437522888,1.5589644908905,1.42964351177216,..
Regulatory Quality: Estimate,RQ.EST,Eswatini,SWZ,..,-0.189359664916992,-0.260019838809967,-0.263931721448898,-0.260979354381561,-0.506258010864258,-0.531037092208862,-0.492181956768036,-0.602753639221191,-0.718993604183197,-0.717471897602081,..
Regulatory Quality: Estimate,RQ.EST,Ethiopia,ETH,..,-1.31623375415802,-1.0579651594162,-1.10960459709167,-1.0297976732254,-0.984722435474396,-0.910632014274597,-0.975501298904419,-0.941965937614441,-0.94841742515564,-1.0210794210434,..
Regulatory Quality: Estimate,RQ.EST,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Fiji,FJI,..,-0.31657275557518,-0.235928744077682,-0.228087186813354,0.0646388009190559,0.0395447723567486,0.0334556773304939,-0.102151036262512,-0.00529439095407724,-0.0602172017097473,-0.0902230963110924,..
Regulatory Quality: Estimate,RQ.EST,Finland,FIN,..,1.78254592418671,1.8257349729538,1.80655252933502,1.81227469444275,1.77911019325256,1.84047222137451,1.85089826583862,1.88712561130524,1.77915287017822,1.76514935493469,..
Regulatory Quality: Estimate,RQ.EST,France,FRA,..,0.914936780929565,1.11580765247345,1.05861842632294,1.14648473262787,1.1474986076355,1.43153774738312,1.18946194648743,1.23037326335907,1.1889523267746,1.15350544452667,..
Regulatory Quality: Estimate,RQ.EST,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Gabon,GAB,..,0.0691719427704811,-0.732971966266632,-0.717620611190796,-0.71398663520813,-0.889868915081024,-0.958428800106049,-0.881805598735809,-0.821126997470856,-0.702257215976715,-0.704819560050964,..
Regulatory Quality: Estimate,RQ.EST,"Gambia, The",GMB,..,-0.434178411960602,-0.580959022045135,-0.581205725669861,-0.511482894420624,-0.673881351947784,-0.717234313488007,-0.759016036987305,-0.889699339866638,-0.714570105075836,-0.639587819576263,..
Regulatory Quality: Estimate,RQ.EST,Georgia,GEO,..,-0.516600370407104,0.750866293907166,0.861489713191986,0.949060201644897,1.03199064731598,1.02652418613434,1.00116765499115,1.05341958999634,1.0323086977005,0.946578145027161,..
Regulatory Quality: Estimate,RQ.EST,Germany,DEU,..,1.45614349842072,1.71191465854645,1.8065539598465,1.77526342868805,1.75632679462433,1.71493887901306,1.57793474197388,1.62516117095947,1.52229499816895,1.45697498321533,..
Regulatory Quality: Estimate,RQ.EST,Ghana,GHA,..,-0.00180800375528634,-0.107558235526085,-0.299607872962952,-0.188691198825836,-0.141936391592026,-0.185462951660156,-0.130579710006714,-0.215175911784172,-0.178818702697754,-0.18065220117569,..
Regulatory Quality: Estimate,RQ.EST,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Greece,GRC,..,0.736641585826874,0.391890466213226,0.135288879275322,0.22380830347538,0.402087926864624,0.517325818538666,0.53649765253067,0.426903694868088,0.464378982782364,0.578935325145721,..
Regulatory Quality: Estimate,RQ.EST,Greenland,GRL,..,..,1.33919477462769,1.32177257537842,1.31009078025818,1.35910987854004,1.3474907875061,1.37588787078857,1.35885882377625,1.20317161083221,1.20690584182739,..
Regulatory Quality: Estimate,RQ.EST,Grenada,GRD,..,0.515273034572601,0.0901817679405212,0.0607794560492039,-0.0554125644266605,-0.275289863348007,-0.293633937835693,-0.122246235609055,0.307351559400558,0.393730491399765,0.314693748950958,..
Regulatory Quality: Estimate,RQ.EST,Guam,GUM,..,..,0.15120430290699,0.121528759598732,0.0947474390268326,0.06715077906847,0.0615222975611687,0.525310516357422,0.534613013267517,0.545899748802185,0.512013554573059,..
Regulatory Quality: Estimate,RQ.EST,Guatemala,GTM,..,-0.288512378931046,-0.325637251138687,-0.299814790487289,-0.369947046041489,-0.291999518871307,-0.335179150104523,-0.270502895116806,-0.327891737222672,-0.291810005903244,-0.290354937314987,..
Regulatory Quality: Estimate,RQ.EST,Guinea,GIN,..,-0.824051260948181,-0.900185465812683,-0.888324558734894,-0.86464661359787,-0.806409239768982,-0.812190234661102,-0.878001868724823,-0.980414152145386,-1.05010461807251,-1.07605743408203,..
Regulatory Quality: Estimate,RQ.EST,Guinea-Bissau,GNB,..,-1.04596066474915,-1.23459827899933,-1.24513328075409,-1.21777617931366,-1.24348342418671,-1.27179884910583,-1.2862263917923,-1.27552962303162,-1.32148897647858,-1.24987518787384,..
Regulatory Quality: Estimate,RQ.EST,Guyana,GUY,..,-0.130214244127274,-0.530868947505951,-0.430909156799316,-0.401308506727219,-0.540220737457275,-0.611618995666504,-0.536126554012299,-0.522020161151886,-0.527693390846252,-0.563037872314453,..
Regulatory Quality: Estimate,RQ.EST,Haiti,HTI,..,-0.942260086536407,-1.20612668991089,-1.25848579406738,-1.34659111499786,-1.30229508876801,-1.3158164024353,-1.25603675842285,-1.33931851387024,-1.31438434123993,-1.39060175418854,..
Regulatory Quality: Estimate,RQ.EST,Honduras,HND,..,-0.565024197101593,-0.417710304260254,-0.530846297740936,-0.451085269451141,-0.448792904615402,-0.495705455541611,-0.494940370321274,-0.534852623939514,-0.485292732715607,-0.550886929035187,..
Regulatory Quality: Estimate,RQ.EST,"Hong Kong SAR, China",HKG,..,1.76117527484894,2.18110251426697,2.14369583129883,2.15742993354797,2.22129154205322,1.97553372383118,1.78420507907867,1.56809985637665,1.58980143070221,1.60433173179626,..
Regulatory Quality: Estimate,RQ.EST,Hungary,HUN,..,1.04222512245178,0.750261425971985,0.590769052505493,0.637029111385345,0.563642382621765,0.592322170734406,0.469366848468781,0.485284149646759,0.406537681818008,0.318309366703033,..
Regulatory Quality: Estimate,RQ.EST,Iceland,ISL,..,1.55263936519623,1.2609771490097,1.26583850383759,1.42314469814301,1.40824568271637,1.36299002170563,1.44301211833954,1.52774238586426,1.30729651451111,1.28444385528564,..
Regulatory Quality: Estimate,RQ.EST,India,IND,..,-0.159504070878029,-0.4249567091465,-0.31153193116188,-0.256661295890808,-0.225996732711792,-0.150565445423126,-0.128488674759865,-0.0908545926213264,-0.0504464171826839,-0.136969581246376,..
Regulatory Quality: Estimate,RQ.EST,Indonesia,IDN,..,-0.260399907827377,-0.158227473497391,-0.0313757993280888,0.0279275011271238,-0.0218164678663015,0.0289513897150755,0.216156706213951,0.287561029195786,0.205959960818291,0.301378756761551,..
Regulatory Quality: Estimate,RQ.EST,"Iran, Islamic Rep.",IRN,..,-1.63589775562286,-1.33899629116058,-1.24572420120239,-1.22089493274689,-1.39584970474243,-1.44250011444092,-1.48580825328827,-1.63386595249176,-1.59271132946014,-1.68747353553772,..
Regulatory Quality: Estimate,RQ.EST,Iraq,IRQ,..,-2.17041659355164,-1.15169286727905,-0.991360604763031,-1.11049020290375,-1.06386315822601,-1.09659099578857,-1.33956038951874,-1.12823390960693,-1.18048512935638,-1.43832731246948,..
Regulatory Quality: Estimate,RQ.EST,Ireland,IRL,..,1.78177714347839,1.80811500549316,1.72934794425964,1.57530915737152,1.61936497688293,1.59087955951691,1.4674471616745,1.55254113674164,1.63956081867218,1.74936389923096,..
Regulatory Quality: Estimate,RQ.EST,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Israel,ISR,..,1.08058333396912,1.25921857357025,1.30097377300262,1.26169013977051,1.23794531822205,1.26991045475006,1.23442149162292,1.20116853713989,1.20628762245178,1.12179791927338,..
Regulatory Quality: Estimate,RQ.EST,Italy,ITA,..,0.791893303394318,0.712536931037903,0.697884500026703,0.691279470920563,0.715148270130157,0.942923724651337,0.487740814685822,0.526738524436951,0.510931491851807,0.644031763076782,..
Regulatory Quality: Estimate,RQ.EST,Jamaica,JAM,..,0.199342668056488,0.0153092993423343,0.0965703874826431,0.0620441697537899,0.129099026322365,0.084404744207859,0.0424815155565739,0.184438392519951,0.190213531255722,0.0980334356427193,..
Regulatory Quality: Estimate,RQ.EST,Japan,JPN,..,0.797354161739349,1.20364701747894,1.41657531261444,1.36364352703094,1.33422780036926,1.31464898586273,1.3470870256424,1.36984014511108,1.43877255916595,1.46932590007782,..
Regulatory Quality: Estimate,RQ.EST,Jordan,JOR,..,0.274942636489868,0.0968837812542915,0.0680429935455322,0.0803022235631943,0.0308431684970856,0.029683930799365,0.252726197242737,0.1343132853508,0.156793341040611,0.217705458402634,..
Regulatory Quality: Estimate,RQ.EST,Kazakhstan,KAZ,..,-0.61205130815506,-0.0906946510076523,-0.161230459809303,0.154857650399208,0.0946238711476326,0.107311986386776,0.106146551668644,0.077017717063427,-0.0112340543419123,0.0659545287489891,..
Regulatory Quality: Estimate,RQ.EST,Kenya,KEN,..,-0.394455790519714,-0.368477910757065,-0.357900857925415,-0.280637979507446,-0.265344053506851,-0.338947534561157,-0.51719057559967,-0.460586369037628,-0.380829960107803,-0.390806585550308,..
Regulatory Quality: Estimate,RQ.EST,Kiribati,KIR,..,..,-0.873311758041382,-0.815027713775635,-0.809913396835327,-0.662966728210449,-0.456636726856232,-0.43056333065033,-0.384524792432785,-0.261825948953629,-0.278862416744232,..
Regulatory Quality: Estimate,RQ.EST,"Korea, Dem. People's Rep.",PRK,..,-2.14746236801147,-2.35838413238525,-2.350102186203,-2.36803364753723,-2.38481521606445,-2.41876745223999,-2.37046599388123,-2.34278678894043,-2.39301609992981,-2.38633036613464,..
Regulatory Quality: Estimate,RQ.EST,"Korea, Rep.",KOR,..,0.565367579460144,1.09933400154114,1.1026177406311,1.09451079368591,1.09374976158142,1.05925858020782,1.02495074272156,1.09228515625,1.1452225446701,1.122523188591,..
Regulatory Quality: Estimate,RQ.EST,Kosovo,XKX,..,..,-0.319047421216965,-0.215008199214935,-0.156159088015556,-0.343168258666992,-0.387807816267014,-0.320575326681137,-0.288337767124176,-0.389362215995789,-0.295387387275696,..
Regulatory Quality: Estimate,RQ.EST,Kuwait,KWT,..,-0.0516473464667797,-0.194866508245468,-0.0882105231285095,-0.0786548778414726,0.0114181833341718,0.0501894392073154,0.273751527070999,0.160742253065109,0.21008063852787,0.320921540260315,..
Regulatory Quality: Estimate,RQ.EST,Kyrgyz Republic,KGZ,..,-0.234089404344559,-0.536658465862274,-0.386156380176544,-0.379888355731964,-0.397319167852402,-0.392827451229095,-0.450061172246933,-0.625227749347687,-0.63258820772171,-0.616720378398895,..
Regulatory Quality: Estimate,RQ.EST,Lao PDR,LAO,..,-1.33590936660767,-0.845904052257538,-0.756473004817963,-0.749761283397675,-0.824817895889282,-0.756039798259735,-0.840734362602234,-0.908926069736481,-0.987142562866211,-0.927797913551331,..
Regulatory Quality: Estimate,RQ.EST,Latvia,LVA,..,0.696230709552765,1.07482004165649,1.06869256496429,1.1448187828064,1.13444352149963,1.1824791431427,1.18040430545807,1.21610343456268,1.17088675498962,1.17222261428833,..
Regulatory Quality: Estimate,RQ.EST,Lebanon,LBN,..,-0.485356152057648,-0.365562856197357,-0.416773974895477,-0.378620535135269,-0.454621404409409,-0.532850027084351,-0.768814563751221,-0.905129551887512,-1.13251137733459,-1.01446163654327,..
Regulatory Quality: Estimate,RQ.EST,Lesotho,LSO,..,-0.160908803343773,-0.462051779031754,-0.459403544664383,-0.384048193693161,-0.55536687374115,-0.607284188270569,-0.669014096260071,-0.757836818695068,-0.615311503410339,-0.590149462223053,..
Regulatory Quality: Estimate,RQ.EST,Liberia,LBR,..,-1.73482882976532,-0.904000461101532,-0.976915776729584,-0.980787038803101,-0.989606022834778,-1.00815343856812,-1.0389438867569,-0.963078558444977,-0.980886161327362,-0.923699855804443,..
Regulatory Quality: Estimate,RQ.EST,Libya,LBY,..,-1.76602923870087,-2.24859666824341,-2.21544075012207,-2.14780759811401,-2.21521806716919,-2.30232048034668,-2.22100520133972,-1.9674654006958,-2.08934807777405,-1.9459183216095,..
Regulatory Quality: Estimate,RQ.EST,Liechtenstein,LIE,..,1.45910060405731,1.37643611431122,1.36056172847748,1.48509252071381,1.52256798744202,1.52985751628876,1.62055170536041,1.52809131145477,1.62934851646423,1.62123084068298,..
Regulatory Quality: Estimate,RQ.EST,Lithuania,LTU,..,0.714432060718536,1.26380932331085,1.12458479404449,1.14623475074768,1.09371483325958,1.14662408828735,1.08017456531525,1.2701860666275,1.29888129234314,1.33804214000702,..
Regulatory Quality: Estimate,RQ.EST,Luxembourg,LUX,..,1.84944641590118,1.64557504653931,1.71001076698303,1.68195748329163,1.7491340637207,1.68511009216309,1.83817708492279,1.90669333934784,1.83396697044373,1.92906320095062,..
